Id_NIVEL_1;Id_NIVEL_0;ID_ENTIDAD_NIVEL_0;ID_ENTIDAD_NIVEL_1;Jerarquia;NIF_COD_NIVEL_0;ACRONIMO_NIVEL_0;NOMBRE_ENTIDAD_NIVEL_0;Nombre_Entidad_Mostrar_NIVEL_0;TIPO_ENTIDAD_N1_1_NIVEL_0;TIPO_ENTIDAD_N2_1_NIVEL_0;DIRECCION_POSTAL_NIVEL_0;COD_POSTAL_NIVEL_0;COD_PROVINCIA_NIVEL_0;PROVINCIA_NIVEL_0;COD_CCAA_NIVEL_0;CCAA_NIVEL_0;ENLACE_WEB_NIVEL_0;SOMMA_NIVEL_0;TIPO_ENTIDAD_REGIONAL_NIVEL_0;ESTADO_x_NIVEL_0;NIF_COD_NIVEL_1;ACRONIMO_NIVEL_1;NOMBRE_ENTIDAD_NIVEL_1;Nombre_Entidad_Mostrar_NIVEL_1;TIPO_ENTIDAD_N1_1_NIVEL_1;TIPO_ENTIDAD_N2_1_NIVEL_1;DIRECCION_POSTAL_NIVEL_1;COD_POSTAL_NIVEL_1;COD_PROVINCIA_NIVEL_1;PROVINCIA_NIVEL_1;COD_CCAA_NIVEL_1;CCAA_NIVEL_1;ENLACE_WEB_NIVEL_1;SOMMA_NIVEL_1;TIPO_ENTIDAD_REGIONAL_NIVEL_1;ESTADO_x_NIVEL_1;Entidad_NIVEL_0;Entidad_Norm_NIVEL_0;CIF_NIVEL_0;Provincia_Entidad_NIVEL_0;Entidad_NIVEL_1;Entidad_Norm_NIVEL_1;CIF_NIVEL_1;Provincia_Entidad_NIVEL_1
965;1297;1325.0;979.0;Nodo de ICTS en Red; ;RES;Red Española de Supercomputación (RES);Red Española de Supercomputación (RES);Infraestructura Científico Técnica Singular (ICTS);ICTS en Red; ;;; ;;Sin localización única;https://www.res.es/; ; ;ACTIVO; ;PIRINEUS & CANIGO;Infraestructuras de computación del Consorci de Serveis Universitaris de Catalunya (CSUC);Infraestructuras de Computación del Consorci de Serveis Universitaris de Catalunya;Infraestructura;Infraestructura propia;Gran Capità, 2;8034.0;8.0;Barcelona;9.0;Cataluña;https://www.csuc.cat/es/investigacion/supercomputacion; ; ;ACTIVO;Red Española de Supercomputación (RES);red espanola de supercomputacion res; ;;Infraestructuras de Computación del Consorci de Serveis Universitaris de Catalunya;infraestructuras de computacion del consorci de serveis universitaris de catalunya; ;8.0
966;1297;1325.0;980.0;Nodo de ICTS en Red; ;RES;Red Española de Supercomputación (RES);Red Española de Supercomputación (RES);Infraestructura Científico Técnica Singular (ICTS);ICTS en Red; ;;; ;;Sin localización única;https://www.res.es/; ; ;ACTIVO; ;ALTAMIRA;Altamira en la Universidad de Cantabria (UC);Clúster HPC Altamira en el Instituto de Física de la Universidad de Cantabria;Infraestructura;Infraestructura propia;Avenida de los Castros, s/n;39005.0;39.0;Cantabria;6.0;Cantabria;https://www.res.es/es/nodos-de-la-res/altamira; ; ;ACTIVO;Red Española de Supercomputación (RES);red espanola de supercomputacion res; ;;Clúster HPC Altamira en el Instituto de Física de la Universidad de Cantabria;cluster hpc altamira en el instituto de fisica de la universidad de cantabria; ;39.0
967;1297;1325.0;981.0;Nodo de ICTS en Red; ;RES;Red Española de Supercomputación (RES);Red Española de Supercomputación (RES);Infraestructura Científico Técnica Singular (ICTS);ICTS en Red; ;;; ;;Sin localización única;https://www.res.es/; ; ;ACTIVO; ;TIRANT;Tirant en la Universidad de Valencia (UV);Supercomputador Tirant en la Universidad de Valencia;Infraestructura;Infraestructura propia;Calle Dr. Moliner, 50, Burjassot;46100.0;46.0;Valencia/València;10.0;Comunitat Valenciana;https://www.res.es/es/nodos-de-la-res/tirant; ; ;ACTIVO;Red Española de Supercomputación (RES);red espanola de supercomputacion res; ;;Supercomputador Tirant en la Universidad de Valencia;supercomputador tirant en la universidad de valencia; ;46.0
968;1297;1325.0;982.0;Nodo de ICTS en Red; ;RES;Red Española de Supercomputación (RES);Red Española de Supercomputación (RES);Infraestructura Científico Técnica Singular (ICTS);ICTS en Red; ;;; ;;Sin localización única;https://www.res.es/; ; ;ACTIVO; ;CAESARAUGUSTA;Caesaraugusta en la Universidad de Zaragoza (UNIZAR);Supercomputador Caesaraugusta en el Instituto de Biocomputación y Física de Sistemas Complejos de la Universidad de Zaragoza;Infraestructura;Infraestructura propia;Mariano Esquillor, Campus Río Ebro Universidad de Zaragoza;50018.0;50.0;Zaragoza;2.0;Aragón;https://www.res.es/es/nodos-de-la-res/caesaraugusta; ; ;ACTIVO;Red Española de Supercomputación (RES);red espanola de supercomputacion res; ;;Supercomputador Caesaraugusta en el Instituto de Biocomputación y Física de Sistemas Complejos de la Universidad de Zaragoza;supercomputador caesaraugusta en el instituto de biocomputacion y fisica de sistemas complejos de la universidad de zaragoza; ;50.0
969;1297;1325.0;983.0;Nodo de ICTS en Red; ;RES;Red Española de Supercomputación (RES);Red Española de Supercomputación (RES);Infraestructura Científico Técnica Singular (ICTS);ICTS en Red; ;;; ;;Sin localización única;https://www.res.es/; ; ;ACTIVO; ;MAGERIT - CeSViMa;Magerit en el Centro de Supercomputación y Visualización de Madrid (CesViMa);Supercomputador Magerit en el Centro de Supercomputación y Visualización de Madrid;Infraestructura;Infraestructura propia;Campus de Montegancedo, Pozuelo de Alarcón;28223.0;28.0;Madrid;13.0;Madrid, Comunidad de;https://www.cesvima.upm.es/; ; ;ACTIVO;Red Española de Supercomputación (RES);red espanola de supercomputacion res; ;;Supercomputador Magerit en el Centro de Supercomputación y Visualización de Madrid;supercomputador magerit en el centro de supercomputacion y visualizacion de madrid; ;28.0
970;1297;1325.0;984.0;Nodo de ICTS en Red; ;RES;Red Española de Supercomputación (RES);Red Española de Supercomputación (RES);Infraestructura Científico Técnica Singular (ICTS);ICTS en Red; ;;; ;;Sin localización única;https://www.res.es/; ; ;ACTIVO; ;CIBELES;Cibeles de la Universidad Autónoma de Madrid;Supercomputador Cibeles del Centro de Computación Científica de la UAM;Infraestructura;Infraestructura propia;Universidad Autónoma de Madrid, Ciudad Universitaria de Cantoblanco;28049.0;28.0;Madrid;13.0;Madrid, Comunidad de;https://www.ccc.uam.es/; ; ;ACTIVO;Red Española de Supercomputación (RES);red espanola de supercomputacion res; ;;Supercomputador Cibeles del Centro de Computación Científica de la UAM;supercomputador cibeles del centro de computacion cientifica de la uam; ;28.0
971;1297;1325.0;985.0;Nodo de ICTS en Red; ;RES;Red Española de Supercomputación (RES);Red Española de Supercomputación (RES);Infraestructura Científico Técnica Singular (ICTS);ICTS en Red; ;;; ;;Sin localización única;https://www.res.es/; ; ;ACTIVO; ;LAPALMA;La Palma en el Instituto Astrofísico de Canarias (IAC);Superordenador La Palma en el Instituto Astrofísico de Canarias;Infraestructura;Infraestructura propia;Calle Vía Láctea, s/n, La Laguna;38205.0;38.0;Santa Cruz de Tenerife;5.0;Canarias;http://www.iac.es/; ; ;ACTIVO;Red Española de Supercomputación (RES);red espanola de supercomputacion res; ;;Superordenador La Palma en el Instituto Astrofísico de Canarias;superordenador la palma en el instituto astrofisico de canarias; ;38.0
972;1297;1325.0;986.0;Nodo de ICTS en Red; ;RES;Red Española de Supercomputación (RES);Red Española de Supercomputación (RES);Infraestructura Científico Técnica Singular (ICTS);ICTS en Red; ;;; ;;Sin localización única;https://www.res.es/; ; ;ACTIVO; ;PICASSO;Picasso en la Universidad de Málaga (UMA);Superordenador Picasso en la Universidad de Málaga;Infraestructura;Infraestructura propia;Parque Tecnológico de Andalucía;29590.0;29.0;Málaga;1.0;Andalucía;http://www.scbi.uma.es/site/; ; ;ACTIVO;Red Española de Supercomputación (RES);red espanola de supercomputacion res; ;;Superordenador Picasso en la Universidad de Málaga;superordenador picasso en la universidad de malaga; ;29.0
973;1297;1325.0;987.0;Nodo de ICTS en Red; ;RES;Red Española de Supercomputación (RES);Red Española de Supercomputación (RES);Infraestructura Científico Técnica Singular (ICTS);ICTS en Red; ;;; ;;Sin localización única;https://www.res.es/; ; ;ACTIVO; ;LUSITANIA;Lusitania de Computación y Tecnologías Avanzadas de Extremadura;Supercomputador Lusitania II de Computación y Tecnologías Avanzadas de Extremadura;Infraestructura;Infraestructura propia;Carretera Nacional 521, Km 41,8;10071.0;10.0;Cáceres;11.0;Extremadura;http://www.cenits.es/cenits/lusitania-II/caracteristicas-lusitania-II; ; ;ACTIVO;Red Española de Supercomputación (RES);red espanola de supercomputacion res; ;;Supercomputador Lusitania II de Computación y Tecnologías Avanzadas de Extremadura;supercomputador lusitania ii de computacion y tecnologias avanzadas de extremadura; ;10.0
974;1297;1325.0;988.0;Nodo de ICTS en Red; ;RES;Red Española de Supercomputación (RES);Red Española de Supercomputación (RES);Infraestructura Científico Técnica Singular (ICTS);ICTS en Red; ;;; ;;Sin localización única;https://www.res.es/; ; ;ACTIVO; ;CALENDULA;Caléndula del Centro de Supercomputación de CyL;Supercomputador Caléndula del Centro de Supercomputación de CyL;Infraestructura;Infraestructura mixta;Campus de Vegazana, s/n Universidad de León;24071.0;24.0;León;7.0;Castilla y León;https://www.scayle.es/; ; ;ACTIVO;Red Española de Supercomputación (RES);red espanola de supercomputacion res; ;;Supercomputador Caléndula del Centro de Supercomputación de CyL;supercomputador calendula del centro de supercomputacion de cyl; ;24.0
1298;1297;1325.0;1326.0;Orgánica Directa; ;RES;Red Española de Supercomputación (RES);Red Española de Supercomputación (RES);Infraestructura Científico Técnica Singular (ICTS);ICTS en Red; ;;; ;;Sin localización única;https://www.res.es/; ; ;ACTIVO; ;Urederra; ;Clúster Supercomputación Urederra;Infraestructura;Infraestructura propia;Carre Orkoien, s/n, Pamplona;31011.0;31.0;Navarra;15.0;Navarra, Comunidad Foral de;https://hpc.nasertic.es/; ; ;ACTIVO;Red Española de Supercomputación (RES);red espanola de supercomputacion res; ;;Clúster Supercomputación Urederra;cluster supercomputacion urederra; ;31.0
1298;1297;1325.0;1326.0;Nodo de ICTS en Red; ;RES;Red Española de Supercomputación (RES);Red Española de Supercomputación (RES);Infraestructura Científico Técnica Singular (ICTS);ICTS en Red; ;;; ;;Sin localización única;https://www.res.es/; ; ;ACTIVO; ;Urederra; ;Clúster Supercomputación Urederra;Infraestructura;Infraestructura propia;Carre Orkoien, s/n, Pamplona;31011.0;31.0;Navarra;15.0;Navarra, Comunidad Foral de;https://hpc.nasertic.es/; ; ;ACTIVO;Red Española de Supercomputación (RES);red espanola de supercomputacion res; ;;Clúster Supercomputación Urederra;cluster supercomputacion urederra; ;31.0
1299;1297;1325.0;1327.0;Orgánica Directa; ;RES;Red Española de Supercomputación (RES);Red Española de Supercomputación (RES);Infraestructura Científico Técnica Singular (ICTS);ICTS en Red; ;;; ;;Sin localización única;https://www.res.es/; ; ;ACTIVO; ;PIC; ;Port d'Informació Científica;Infraestructura;Infraestructura propia;Carrer de Can Magrans, s/n, Bellaterra;8193.0;8.0;Barcelona;9.0;Cataluña;https://www.pic.es/; ; ;ACTIVO;Red Española de Supercomputación (RES);red espanola de supercomputacion res; ;;Port d'Informació Científica;port d informacio cientifica; ;8.0
1299;1297;1325.0;1327.0;Nodo de ICTS en Red; ;RES;Red Española de Supercomputación (RES);Red Española de Supercomputación (RES);Infraestructura Científico Técnica Singular (ICTS);ICTS en Red; ;;; ;;Sin localización única;https://www.res.es/; ; ;ACTIVO; ;PIC; ;Port d'Informació Científica;Infraestructura;Infraestructura propia;Carrer de Can Magrans, s/n, Bellaterra;8193.0;8.0;Barcelona;9.0;Cataluña;https://www.pic.es/; ; ;ACTIVO;Red Española de Supercomputación (RES);red espanola de supercomputacion res; ;;Port d'Informació Científica;port d informacio cientifica; ;8.0
510;1315;1343.0;515.0;Vinculada; ;PereMata;Institut Pere Mata;Institut Pere Mata;Organismo de I+D Regional;Centro/Instituto propio;Carretera de l’Institut Pere Mata, s/n;43206.0;43.0;Tarragona;9.0;Cataluña;http://www.peremata.cat/; ; ;ACTIVO; ;IISPV;INSTITUT D´INVESTIGACIO SANITARI PERE VIRGILI;Institut d’Investigació Sanitària Pere Virgili;Organismo de I+D Regional;Centro/Instituto mixto;Avinguda Universitat, 1 - 2a planta, Reus;43204.0;43.0;Tarragona;9.0;Cataluña;http://www.iispv.cat/; ;CERCA;ACTIVO;Institut Pere Mata;institut pere mata; ;43.0;Institut d’Investigació Sanitària Pere Virgili;institut d investigacio sanitaria pere virgili; ;43.0
1704;1316;1344.0;1754.0;Orgánica Directa; ;XG;FUNDACIÓN GALEGA DE MEDICINA XENÓMICA;Fundación Galega de Medicina Xenómica;Organismo de I+D Regional;Centro/Instituto propio;Hospital Clínico Universitario - Edificio de Consultas, andar -2;15706.0;15.0;Coruña, A;12.0;Galicia;https://xenomica.sergas.gal/; ; ;ACTIVO; ;CeGen; ;National Genotyping Centre;Organismo público de I+D Estatal;Centro de investigación en red;Hospital Clínico Universitario - Edificio de Consultas, andar -2;15706.0;15.0;Coruña, A;12.0;Galicia;http://www.usc.es/cegen/#; ; ;NO ACTIVO;Fundación Galega de Medicina Xenómica;fundacion galega de medicina xenomica; ;15.0;National Genotyping Centre;national genotyping centre; ;15.0
937;1317;1345.0;951.0;Nodo de ICTS Localización Única; ;OOCC;Observatorios de Canarias (OOCC);Observatorios de Canarias (OOCC);Infraestructura Científico Técnica Singular (ICTS);ICTS Localización Única; ;38205.0;35.0;Santa Cruz de Tenerife;5.0;Canarias;https://www.iac.es/es/observatorios-de-canarias; ; ;ACTIVO; ;OT;Observatorio del Teide (OT);Observatorio del Teide;Infraestructura;Infraestructura propia;Calle Vía Láctea, s/n, San Cristóbal de La Laguna;38205.0;35.0;Santa Cruz de Tenerife;5.0;Canarias;https://www.iac.es/es/observatorios-de-canarias/observatorio-del-teide; ; ;ACTIVO;Observatorios de Canarias (OOCC);observatorios de canarias oocc; ;35.0;Observatorio del Teide;observatorio del teide; ;35.0
938;1317;1345.0;952.0;Nodo de ICTS Localización Única; ;OOCC;Observatorios de Canarias (OOCC);Observatorios de Canarias (OOCC);Infraestructura Científico Técnica Singular (ICTS);ICTS Localización Única; ;38205.0;35.0;Santa Cruz de Tenerife;5.0;Canarias;https://www.iac.es/es/observatorios-de-canarias; ; ;ACTIVO; ;ORM;Observatorio del Roque de los Muchachos (ORM);Observatorio del Roque de Los Muchachos;Infraestructura;Infraestructura propia;Garafía, s/n, La Palma;38728.0;38.0;Santa Cruz de Tenerife;5.0;Canarias;http://www.iac.es/es/observatorios-de-canarias/observatorio-del-roque-de-los-muchachos; ; ;ACTIVO;Observatorios de Canarias (OOCC);observatorios de canarias oocc; ;35.0;Observatorio del Roque de Los Muchachos;observatorio del roque de los muchachos; ;38.0
14686;1326;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;FUNDACIO PRIVADA CENTRE TECNOLOGIC DE LA QUIMICA DE CATALUNYA;fundacio privada centre tecnologic de la quimica de catalunya;G43957158;;DPTO. DE I+D;dpto de i d; ;
11008;1333;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;FUNDACIO PRIVADA CENTRE CIM;fundacio privada centre cim;G63749162;;OFICINA TRANSFERENCIA DE RESULTADOS DE INVESTIGACION (OTRI);oficina transferencia de resultados de investigacion otri; ;
10536;1335;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;FUNDACION PARA EL FOMENTO DE LA INNOVACION INDUSTRIAL;fundacion para el fomento de la innovacion industrial;G80455231;;LABORATORIO DE ENSAYOS ACÚSTICOS;laboratorio de ensayos acusticos; ;
8327;1339;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD INTERNACIONAL VILLANUEVA;universidad internacional villanueva;A86787850;;Diploma de Comunicación y Gestión de Moda CGM;diploma de comunicacion y gestion de moda cgm; ;
10317;1339;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD INTERNACIONAL VILLANUEVA;universidad internacional villanueva;A86787850;;Área de Derecho;area de derecho; ;
13060;1339;;;PDTE CATALOGAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;UNIVERSIDAD INTERNACIONAL VILLANUEVA;universidad internacional villanueva;A86787850;;Facultad de Ciencias Sociales;facultad de ciencias sociales; ;
1457;1438;1483.0;1504.0;Vinculada; ;IBIMER; ;Instituto de Biopatología y Medicina Regenerativa;Centro de Investigación;Centro/Instituto Propio;Avenida del Conocimiento, s/n, Parque de Tecnológico de la Salud, Armilla;;18.0;Granada;1.0;Andalucía;https://cibm.ugr.es/pages/estructura/estructuracientifica/ibimer; ; ;ACTIVO; ;CIBM; ;Centro Investigación Biomédica;Centro de Investigación;Centro/Instituto Propio;Avenida del Conocimiento, s/n, Parque de Tecnológico de la Salud, Armilla;18016.0;18.0;Granada;1.0;Andalucía;https://cibm.ugr.es/; ; ;ACTIVO;Instituto de Biopatología y Medicina Regenerativa;instituto de biopatologia y medicina regenerativa; ;18.0;Centro Investigación Biomédica;centro investigacion biomedica; ;18.0
1457;1446;1493.0;1504.0;Vinculada; ; ; ;"Instituto de Neurociencias ""Federico Olóriz""";Centro de Investigación;Centro/Instituto Propio;Avenida del Conocimiento, s/n, Centro Investigación Biomédica, Armilla;18071.0;18.0;Granada;1.0;Andalucía;http://ineurociencias.ugr.es/; ; ;ACTIVO; ;CIBM; ;Centro Investigación Biomédica;Centro de Investigación;Centro/Instituto Propio;Avenida del Conocimiento, s/n, Parque de Tecnológico de la Salud, Armilla;18016.0;18.0;Granada;1.0;Andalucía;https://cibm.ugr.es/; ; ;ACTIVO;"Instituto de Neurociencias ""Federico Olóriz""";instituto de neurociencias federico oloriz; ;18.0;Centro Investigación Biomédica;centro investigacion biomedica; ;18.0
1457;1447;1494.0;1504.0;Vinculada; ;INYTA; ;"Instituto de Nutrición y Tecnología de Alimentos ""José Mataix Verdú""";Centro de Investigación;Centro/Instituto Propio;Avenida del Conocimiento, s/n, Centro Investigación Biomédica, Armilla;18100.0;18.0;Granada;1.0;Andalucía;http://www.inyta.es/; ; ;ACTIVO; ;CIBM; ;Centro Investigación Biomédica;Centro de Investigación;Centro/Instituto Propio;Avenida del Conocimiento, s/n, Parque de Tecnológico de la Salud, Armilla;18016.0;18.0;Granada;1.0;Andalucía;https://cibm.ugr.es/; ; ;ACTIVO;"Instituto de Nutrición y Tecnología de Alimentos ""José Mataix Verdú""";instituto de nutricion y tecnologia de alimentos jose mataix verdu; ;18.0;Centro Investigación Biomédica;centro investigacion biomedica; ;18.0
1455;1463;1510.0;1502.0;Vinculada; ;DaSCI; ;Instituto Andaluz de Investigación Interuniversitario sobre Data Science and Computational Intelligence (DaSCI);Centro de Investigación;Centro/Instituto Mixto;Campus Las Lagunillas, s/n;23071.0;23.0;Jaén;1.0;Andalucía;https://dasci.es/es/; ; ;ACTIVO; ;CITIC-UGR; ;Centro de Investigación en Tecnologías de la Información y de las Comunicaciones de la Universidad de Granada;Centro de Investigación;Centro/Instituto Propio;Calle Periodista Rafael Gómez Montero, Nº 2;18071.0;18.0;Granada;1.0;Andalucía;http://citic.ugr.es/; ; ;ACTIVO;Instituto Andaluz de Investigación Interuniversitario sobre Data Science and Computational Intelligence (DaSCI);instituto andaluz de investigacion interuniversitario sobre data science and computational intelligence dasci; ;23.0;Centro de Investigación en Tecnologías de la Información y de las Comunicaciones de la Universidad de Granada;centro de investigacion en tecnologias de la informacion y de las comunicaciones de la universidad de granada; ;18.0
1462;1463;1510.0;1509.0;Vinculada; ;DaSCI; ;Instituto Andaluz de Investigación Interuniversitario sobre Data Science and Computational Intelligence (DaSCI);Centro de Investigación;Centro/Instituto Mixto;Campus Las Lagunillas, s/n;23071.0;23.0;Jaén;1.0;Andalucía;https://dasci.es/es/; ; ;ACTIVO; ;CEATIC; ;Centro de Estudios Avanzados en Tecnologías de la Información y la Comunicación;Centro de Investigación;Centro/Instituto Propio;Campus Las Lagunillas, s/n;23071.0;23.0;Jaén;1.0;Andalucía;https://www.ujaen.es/centros/ceatic/; ; ;ACTIVO;Instituto Andaluz de Investigación Interuniversitario sobre Data Science and Computational Intelligence (DaSCI);instituto andaluz de investigacion interuniversitario sobre data science and computational intelligence dasci; ;23.0;Centro de Estudios Avanzados en Tecnologías de la Información y la Comunicación;centro de estudios avanzados en tecnologias de la informacion y la comunicacion; ;23.0
